,Unnamed: 0.1,Unnamed: 0,titulo,subtitulo,primer_parrafo,seccion,all_text
1926,180.0,,Con el microscopio en las cárceles,Investigadoras del Conicet analizan el presente del Sistema Penitenciario Federal  ,"Andrea Lombraña, doctora en Filosofía, y Natalia Ojeda y Carolina Di Próspero, doctoras en Antropología Social, son investigadoras del Conicet en el Instituto de Altos Estudios Sociales de la Universidad Nacional de San Martín. Desde allí, en el marco provisto por el Programa Nacional de Ciencia y Justicia, recurren a las herramientas de la filosofía y la antropología, exploran la vida en las cárceles y trazan un diagnóstico sobre las posibilidades de inclusión social que tienen las personas privadas de libertad, una vez que la recuperan. De manera reciente, a través de la Resolución 184/2019, el Ministerio de Justicia y Derechos Humanos de la Nación, declaró la emergencia en materia penitenciaria.",Ciencia,"Con el microscopio en las cárceles Investigadoras del Conicet analizan el presente del Sistema Penitenciario Federal   Andrea Lombraña, doctora en Filosofía, y Natalia Ojeda y Carolina Di Próspero, doctoras en Antropología Social, son investigadoras del Conicet en el Instituto de Altos Estudios Sociales de la Universidad Nacional de San Martín. Desde allí, en el marco provisto por el Programa Nacional de Ciencia y Justicia, recurren a las herramientas de la filosofía y la antropología, exploran la vida en las cárceles y trazan un diagnóstico sobre las posibilidades de inclusión social que tienen las personas privadas de libertad, una vez que la recuperan. De manera reciente, a través de la Resolución 184/2019, el Ministerio de Justicia y Derechos Humanos de la Nación, declaró la emergencia en materia penitenciaria."
1927,181.0,,Aumento para las becas del Conicet,"""Es un primer paso para empezar a poner la ciencia de pie""","El ministro de Ciencia y Tecnología, Roberto Salvarezza, anunció que el gobierno de Alberto Fernández aplicará un aumento progresivo de más de 15 mil pesos para las becas doctorales del Conicet, que se sumará además al lanzamiento de 400 becas extras que se sumarán al plantel actual. ",Ciencia,"Aumento para las becas del Conicet ""Es un primer paso para empezar a poner la ciencia de pie"" El ministro de Ciencia y Tecnología, Roberto Salvarezza, anunció que el gobierno de Alberto Fernández aplicará un aumento progresivo de más de 15 mil pesos para las becas doctorales del Conicet, que se sumará además al lanzamiento de 400 becas extras que se sumarán al plantel actual. "
1928,182.0,,Una tecnología que no da puntada ni hilo,Científicos argentinos diseñan un dispositivo que facilita la cicatrización de heridas quirúrgicas,"En breve INCLODE (“Dispositivo de incisión y cierre”, siglas en inglés) podría revolucionar el campo de la medicina y, en concreto, suavizar el paso por la sala de operaciones. Si bien las tecnologías invaden los quirófanos desde hace tiempo, nadie había pensado lo suficiente respecto de cómo reemplazar el mecanismo más antiguo de todos: la artesanal e histórica sutura con aguja e hilo. El cierre de heridas, una etapa decisiva que, para colmo, depende de la precisión de los cirujanos; cualidad que, no obstante esté bien entrenada, como alguna vez pronunció un mentalista muy mediático “puede fallar”. Bajo estas premisas, y con el propósito de disminuir la probabilidad de infecciones y mejorar la calidad de las cicatrizaciones, Diego Fridman (médico UBA) y compañía se propusieron llenar este vacío con conocimiento del bueno y aplicado a situaciones concretas. Desde cesáreas a cualquier operación programada, la nueva tecnología creada por cerebros argentinos, promete grandes resultados. A continuación, el director científico del proyecto narra todos los detalles al respecto. ",Ciencia,"Una tecnología que no da puntada ni hilo Científicos argentinos diseñan un dispositivo que facilita la cicatrización de heridas quirúrgicas En breve INCLODE (“Dispositivo de incisión y cierre”, siglas en inglés) podría revolucionar el campo de la medicina y, en concreto, suavizar el paso por la sala de operaciones. Si bien las tecnologías invaden los quirófanos desde hace tiempo, nadie había pensado lo suficiente respecto de cómo reemplazar el mecanismo más antiguo de todos: la artesanal e histórica sutura con aguja e hilo. El cierre de heridas, una etapa decisiva que, para colmo, depende de la precisión de los cirujanos; cualidad que, no obstante esté bien entrenada, como alguna vez pronunció un mentalista muy mediático “puede fallar”. Bajo estas premisas, y con el propósito de disminuir la probabilidad de infecciones y mejorar la calidad de las cicatrizaciones, Diego Fridman (médico UBA) y compañía se propusieron llenar este vacío con conocimiento del bueno y aplicado a situaciones concretas. Desde cesáreas a cualquier operación programada, la nueva tecnología creada por cerebros argentinos, promete grandes resultados. A continuación, el director científico del proyecto narra todos los detalles al respecto. "
1929,183.0,,"Crean ""robots vivos"" a partir de células de rana  ","Podrían suministrar medicamentos, limpiar residuos tóxicos o recoger microplásticos","Un equipo de científicos logró construir milimétricos ""robots vivos"", ensamblados a partir de células de ranas, que podrían servir para suministrar medicamentos, limpiar residuos tóxicos o recoger microplásticos en los océanos.",Ciencia,"Crean ""robots vivos"" a partir de células de rana   Podrían suministrar medicamentos, limpiar residuos tóxicos o recoger microplásticos Un equipo de científicos logró construir milimétricos ""robots vivos"", ensamblados a partir de células de ranas, que podrían servir para suministrar medicamentos, limpiar residuos tóxicos o recoger microplásticos en los océanos."
1930,184.0,,"Clorpirifos, otro insecticida que enciende las alarmas","Melina Alvarez, lideró un trabajo sobre la  toxicidad del producto","El clorpirifos es un insecticida utilizado para el control de numerosos insectos plaga en cultivos de soja, maíz, trigo y cebada. Goza de buena circulación aunque constituye una auténtica amenaza para la salud humana. El tóxico –comercializado para su empleo masivo, así como también para uso domiciliario y veterinario– puede desencadenar desde incoordinación motora hasta muerte por asfixia, aunque a niveles supuestamente “inofensivos” ocasiona retraso en la maduración embrionaria, deterioro del crecimiento y de la reproducción, cambios comportamentales y neurológicos, deformidades y mortalidad a largo plazo. Precisamente, por ello fue prohibido en EEUU y en muchos países de Europa. Un trabajo de investigadores argentinos publicado en la revista del rubro “Environmental Toxicology and Chemistry” comprobó que el agua de Claromecó y Tres Arroyos (Buenos Aires) contiene niveles de la sustancia muy por encima de lo recomendado. Melina Alvarez, doctora en Biología y docente-investigadora en la Universidad Nacional de Hurlingham y en la Universidad Nacional de Moreno, que participó en el trabajo, conversó con Página|12.",Ciencia,"Clorpirifos, otro insecticida que enciende las alarmas Melina Alvarez, lideró un trabajo sobre la  toxicidad del producto El clorpirifos es un insecticida utilizado para el control de numerosos insectos plaga en cultivos de soja, maíz, trigo y cebada. Goza de buena circulación aunque constituye una auténtica amenaza para la salud humana. El tóxico –comercializado para su empleo masivo, así como también para uso domiciliario y veterinario– puede desencadenar desde incoordinación motora hasta muerte por asfixia, aunque a niveles supuestamente “inofensivos” ocasiona retraso en la maduración embrionaria, deterioro del crecimiento y de la reproducción, cambios comportamentales y neurológicos, deformidades y mortalidad a largo plazo. Precisamente, por ello fue prohibido en EEUU y en muchos países de Europa. Un trabajo de investigadores argentinos publicado en la revista del rubro “Environmental Toxicology and Chemistry” comprobó que el agua de Claromecó y Tres Arroyos (Buenos Aires) contiene niveles de la sustancia muy por encima de lo recomendado. Melina Alvarez, doctora en Biología y docente-investigadora en la Universidad Nacional de Hurlingham y en la Universidad Nacional de Moreno, que participó en el trabajo, conversó con Página|12."
1931,185.0,,Condenaron al científico que editó el genoma de dos gemelas  ,"He Jiankui, el “Frankestein chino”  ","En noviembre de 2018 He Jiankui (Southern University of Science and Technology of China) comunicaba una noticia que, de tan explosiva, atravesaba las paredes de la comunidad científica. Gracias a las bondades de la revolucionaria técnica de edición genética, Crispr/Cas9, modificaba el genoma de gemelas chinas y las volvía resistentes al HIV. Esta semana el genetista fue declarado culpable por un tribunal de Shenzhen. Como castigo deberá cumplir con tres años de cárcel y con el pago de, aproximadamente, 430 mil dólares (tres millones de yuanes). Además, ya no estará habilitado para realizar ninguna tarea profesional relacionada al mundo de la salud. Dos de sus colaboradores recibieron sentencias equivalentes.",Ciencia,"Condenaron al científico que editó el genoma de dos gemelas   He Jiankui, el “Frankestein chino”   En noviembre de 2018 He Jiankui (Southern University of Science and Technology of China) comunicaba una noticia que, de tan explosiva, atravesaba las paredes de la comunidad científica. Gracias a las bondades de la revolucionaria técnica de edición genética, Crispr/Cas9, modificaba el genoma de gemelas chinas y las volvía resistentes al HIV. Esta semana el genetista fue declarado culpable por un tribunal de Shenzhen. Como castigo deberá cumplir con tres años de cárcel y con el pago de, aproximadamente, 430 mil dólares (tres millones de yuanes). Además, ya no estará habilitado para realizar ninguna tarea profesional relacionada al mundo de la salud. Dos de sus colaboradores recibieron sentencias equivalentes."
1932,186.0,,Sandra Díaz fue reconocida por Nature como una de las diez personalidades de la ciencia más influyentes de 2019,La guardiana de la biodiversidad,"Sandra Díaz fue seleccionada por la prestigiosa revista Nature como una de las diez figuras científicas más influyentes del mundo. Es doctora en Ciencias Biológicas e investigadora superior del Conicet en el Instituto Multidisciplinario de Biología Vegetal de la Universidad Nacional de Córdoba, desde donde brilla en el campo específico de la ecología. Nació en Bell Ville en 1961, ciudad que --de acuerdo al último censo-- es habitada por 34 mil personas y reconocida, históricamente, por la fabricación de pelotas de fútbol. ",Ciencia,"Sandra Díaz fue reconocida por Nature como una de las diez personalidades de la ciencia más influyentes de 2019 La guardiana de la biodiversidad Sandra Díaz fue seleccionada por la prestigiosa revista Nature como una de las diez figuras científicas más influyentes del mundo. Es doctora en Ciencias Biológicas e investigadora superior del Conicet en el Instituto Multidisciplinario de Biología Vegetal de la Universidad Nacional de Córdoba, desde donde brilla en el campo específico de la ecología. Nació en Bell Ville en 1961, ciudad que --de acuerdo al último censo-- es habitada por 34 mil personas y reconocida, históricamente, por la fabricación de pelotas de fútbol. "
1933,187.0,,Entre la ciencia y las tablas,El teatro como medio de divulgación del conocimiento científico,"Como docente dicta la materia Ecología de poblaciones en la Facultad de Ciencias Naturales de la Universidad Nacional de La Plata. Como investigadora se especializa en el estudio de las cotorras; la apasiona analizar cómo colonizan los espacios urbanos, descifrar los motivos de su parloteo característico y la construcción de los nidos, auténticos imperios que pueden llegar a pesar hasta 200 kilos. Conoce y se reconoce en la institución platense como si fuera un espejo. Ingresó a los 17 años, luego se doctoró y después decidió que estaba preparada para estar al frente de un curso. Hasta aquí, nada fuera de lo normal. De hecho, el derrotero se asimila al que atraviesan miles de intelectuales en Argentina.",Ciencia,"Entre la ciencia y las tablas El teatro como medio de divulgación del conocimiento científico Como docente dicta la materia Ecología de poblaciones en la Facultad de Ciencias Naturales de la Universidad Nacional de La Plata. Como investigadora se especializa en el estudio de las cotorras; la apasiona analizar cómo colonizan los espacios urbanos, descifrar los motivos de su parloteo característico y la construcción de los nidos, auténticos imperios que pueden llegar a pesar hasta 200 kilos. Conoce y se reconoce en la institución platense como si fuera un espejo. Ingresó a los 17 años, luego se doctoró y después decidió que estaba preparada para estar al frente de un curso. Hasta aquí, nada fuera de lo normal. De hecho, el derrotero se asimila al que atraviesan miles de intelectuales en Argentina."
1934,188.0,,Un premio y mucho autoelogio,Macri y Barañao buscaron maquillar la crisis en la ciencia,"“Este es mi último stand up en la Casa de Gobierno”. Así comenzó su discurso con tono jocoso uno de los animadores del evento, el secretario de Ciencia y Tecnología, Lino Barañao. La cita tuvo al Museo de la Casa Rosada como escenario principal. Se entregaba la Distinción al Investigador de la Nación 2018 y otros reconocimientos. El presidente Mauricio Macri completó el intento reivindicatorio de su gestión en el área: “Invertir en conocimiento es fundamental, la innovación es central para seguir creciendo y para poder integrarnos a un mundo cada vez más desafiante"", sostuvo pese a que en su Gobierno el sector quedó desguarnecido, sin peso simbólico y mucho menos material.",Ciencia,"Un premio y mucho autoelogio Macri y Barañao buscaron maquillar la crisis en la ciencia “Este es mi último stand up en la Casa de Gobierno”. Así comenzó su discurso con tono jocoso uno de los animadores del evento, el secretario de Ciencia y Tecnología, Lino Barañao. La cita tuvo al Museo de la Casa Rosada como escenario principal. Se entregaba la Distinción al Investigador de la Nación 2018 y otros reconocimientos. El presidente Mauricio Macri completó el intento reivindicatorio de su gestión en el área: “Invertir en conocimiento es fundamental, la innovación es central para seguir creciendo y para poder integrarnos a un mundo cada vez más desafiante"", sostuvo pese a que en su Gobierno el sector quedó desguarnecido, sin peso simbólico y mucho menos material."
1935,189.0,,Qué es el Agujero Azul,nan,"“El fondo marino del Agujero Azul está dentro de la Plataforma Argentina, de modo que, así como existen beneficios por hacerse cargo de una superficie mayor y tener derechos sobre más territorio, el Estado también debería hacerse cargo de protegerlo”, apuntó el investigador de Ibiomar-Conicet y cofundador de la fundación Proyecto Sub, Martín Brogger.",Ciencia,"Qué es el Agujero Azul nan “El fondo marino del Agujero Azul está dentro de la Plataforma Argentina, de modo que, así como existen beneficios por hacerse cargo de una superficie mayor y tener derechos sobre más territorio, el Estado también debería hacerse cargo de protegerlo”, apuntó el investigador de Ibiomar-Conicet y cofundador de la fundación Proyecto Sub, Martín Brogger."
1936,190.0,,"""La situación del fondo marino es como la del Amazonas incendiado"" ",Página/12 en el barco de Greenpeace: corroboran con imágenes la depredación en el Atlántico,"La campaña de Greenpeace en el Agujero Azul, de la que participa Página/12, logró captar imágenes del fondo marino de esa zona, que nunca había sido visto antes. El día previo a dirigir la proa del barco Esperanza hacia el norte con destino al puerto de Buenos Aires, la expedición había logrado obtener documentación de pesqueros chinos, surcoreanos y españoles, había podido entrar en contacto con ellos --incluso abordar un barco de bandera china --, recoger imágenes de pequeros de arrastre y verificar por radar cómo muchas de esas naves apagan sus sistemas AIS para no ser detectados. Pero todavía quedaba una deuda: filmar el fondo marino para ver los daños causado por la pesca de arrastre. Para ello, la organización ambientalista se equipó con cámaras especiales como la ROV-Cam y la Towcam --la primera es un robot submarino para filmar y la segunda una cámara acuática de remolque--, e invitó al biólogo, investigador de Ibiomar-Conicet y cofundador de la fundación Proyecto Sub, Martín Brogger. Luego de varios intentos, la misión pudo ser completada el lunes. Las conclusiones son alarmantes: “Lamentablemente está todo arrasado”, aseguró Brogger.",Ciencia,"""La situación del fondo marino es como la del Amazonas incendiado""  Página/12 en el barco de Greenpeace: corroboran con imágenes la depredación en el Atlántico La campaña de Greenpeace en el Agujero Azul, de la que participa Página/12, logró captar imágenes del fondo marino de esa zona, que nunca había sido visto antes. El día previo a dirigir la proa del barco Esperanza hacia el norte con destino al puerto de Buenos Aires, la expedición había logrado obtener documentación de pesqueros chinos, surcoreanos y españoles, había podido entrar en contacto con ellos --incluso abordar un barco de bandera china --, recoger imágenes de pequeros de arrastre y verificar por radar cómo muchas de esas naves apagan sus sistemas AIS para no ser detectados. Pero todavía quedaba una deuda: filmar el fondo marino para ver los daños causado por la pesca de arrastre. Para ello, la organización ambientalista se equipó con cámaras especiales como la ROV-Cam y la Towcam --la primera es un robot submarino para filmar y la segunda una cámara acuática de remolque--, e invitó al biólogo, investigador de Ibiomar-Conicet y cofundador de la fundación Proyecto Sub, Martín Brogger. Luego de varios intentos, la misión pudo ser completada el lunes. Las conclusiones son alarmantes: “Lamentablemente está todo arrasado”, aseguró Brogger."
1937,191.0,,Balance en la comunidad científica tras cuatro años de Cambiemos,Qué encontró y qué deja en Ciencia y Tecnología,La inmensa mayoría de la comunidad científica sostiene que la gestión del oficialismo ha sido paupérrima. Así lo confirma un estudio reciente publicado por el colectivo de Científicas y Científicos y Universitarias y Universitarios de Buenos Aires que anuncia que 8 de cada 10 investigadores considera a la administración actual de manera negativa.,Ciencia,Balance en la comunidad científica tras cuatro años de Cambiemos Qué encontró y qué deja en Ciencia y Tecnología La inmensa mayoría de la comunidad científica sostiene que la gestión del oficialismo ha sido paupérrima. Así lo confirma un estudio reciente publicado por el colectivo de Científicas y Científicos y Universitarias y Universitarios de Buenos Aires que anuncia que 8 de cada 10 investigadores considera a la administración actual de manera negativa.
1938,192.0,,"Alberto Roseto, el científico especializado en virus que comenzó como pediatra del Posadas",Es argentino y dirigió el Centre National de la Recherche Scientifique francés,"Alberto Roseto tiene 74 años y actualmente está jubilado, pero hizo de todo. Se recibió de médico en la UBA y fue pediatra en el Hospital Posadas. A mediados de los 70’s recibía decenas de chicos con diarrea infantil, así que un día no aguantó más y viajó con la materia fecal al Malbrán. Eran tantas las dudas que acumulaba en la guardia que decidió descubrir las respuestas por su cuenta. ",Ciencia,"Alberto Roseto, el científico especializado en virus que comenzó como pediatra del Posadas Es argentino y dirigió el Centre National de la Recherche Scientifique francés Alberto Roseto tiene 74 años y actualmente está jubilado, pero hizo de todo. Se recibió de médico en la UBA y fue pediatra en el Hospital Posadas. A mediados de los 70’s recibía decenas de chicos con diarrea infantil, así que un día no aguantó más y viajó con la materia fecal al Malbrán. Eran tantas las dudas que acumulaba en la guardia que decidió descubrir las respuestas por su cuenta. "
1939,193.0,,Qué son las súperbacterias y cómo combatirlas,"Según la OMS, hacia 2050, podrían producirse diez millones de muertes anuales por infecciones bacterianas ","Con su desarrollo, durante la primera mitad del siglo XX, los antibióticos apagaron en el cerebro de los humanos el temor de morir infectados. Alexander Fleming iluminó el camino al descubrir los efectos de la penicilina y millones de soldados pudieron salvar sus pellejos durante la Segunda Guerra Mundial. Sin embargo, el empleo excesivo e incorrecto de los medicamentos, con el tiempo, tornó a las bacterias más resistentes y condujo a su evolución en “súperbacterias”. ",Ciencia,"Qué son las súperbacterias y cómo combatirlas Según la OMS, hacia 2050, podrían producirse diez millones de muertes anuales por infecciones bacterianas  Con su desarrollo, durante la primera mitad del siglo XX, los antibióticos apagaron en el cerebro de los humanos el temor de morir infectados. Alexander Fleming iluminó el camino al descubrir los efectos de la penicilina y millones de soldados pudieron salvar sus pellejos durante la Segunda Guerra Mundial. Sin embargo, el empleo excesivo e incorrecto de los medicamentos, con el tiempo, tornó a las bacterias más resistentes y condujo a su evolución en “súperbacterias”. "
1940,194.0,,Ingeniería nuclear: solo se reciben entre seis y ocho ingenieros por año,Cómo revertir la imagen de una carrera esencial para el desarrollo tecnológico,"Pablo Vizcaino es investigador del Conicet y Director de Ingeniería Nuclear con orientación en Aplicaciones del Instituto Dan Beninson. La carrera surgió en 2015, como fruto del impulso que en el mismo año generó el Plan Nacional de Medicina Nuclear, cuando la ciencia y la tecnología tenían más presupuesto y ocupaban un sitio de mayor privilegio para el elenco gubernamental. Luego, con la administración macrista la inercia se fue quebrando y, junto a ello, se derrumbaron de manera acelerada muchas de las iniciativas que vinculaban saber y soberanía. En la actualidad, aunque se ofrecen becas de estudio, solo se recibe un puñado de ingenieros nucleares al año. ¿La hipótesis? La disciplina tiene mala imagen: la cursada se presume difícil y la serie --que grafica el desastre nuclear en Chernobyl y rememora sus trágicas consecuencias-- incrementa la desconfianza. A continuación, Vizcaino describe el rol que tienen las tecnologías nucleares en un campo tan sensible como la salud y enfatiza la necesidad de que más estudiantes puedan a animarse a cabalgar el terreno. ",Ciencia,"Ingeniería nuclear: solo se reciben entre seis y ocho ingenieros por año Cómo revertir la imagen de una carrera esencial para el desarrollo tecnológico Pablo Vizcaino es investigador del Conicet y Director de Ingeniería Nuclear con orientación en Aplicaciones del Instituto Dan Beninson. La carrera surgió en 2015, como fruto del impulso que en el mismo año generó el Plan Nacional de Medicina Nuclear, cuando la ciencia y la tecnología tenían más presupuesto y ocupaban un sitio de mayor privilegio para el elenco gubernamental. Luego, con la administración macrista la inercia se fue quebrando y, junto a ello, se derrumbaron de manera acelerada muchas de las iniciativas que vinculaban saber y soberanía. En la actualidad, aunque se ofrecen becas de estudio, solo se recibe un puñado de ingenieros nucleares al año. ¿La hipótesis? La disciplina tiene mala imagen: la cursada se presume difícil y la serie --que grafica el desastre nuclear en Chernobyl y rememora sus trágicas consecuencias-- incrementa la desconfianza. A continuación, Vizcaino describe el rol que tienen las tecnologías nucleares en un campo tan sensible como la salud y enfatiza la necesidad de que más estudiantes puedan a animarse a cabalgar el terreno. "
1941,195.0,,Se suma una nueva rama al árbol de la historia humana,El estudio afirma que el origen de la humanidad debe situarse en el sur de África hace 200 mil años ,"Todo comenzó en África y sobre eso no hay dudas. Aunque históricamente el modelo de la ciencia positivista y el credo etnocentrista europeo haya hecho malabares para maquillar la realidad, el antecesor más reciente del ser humano moderno surgió allí. Hace un tiempo nada despreciable, los expertos en biología humana de todas las latitudes debieron consensuar que en aquel continente invisibilizado se forjó todo. En efecto, la región que fue tildada de “primitiva” resultó ser la cumbre de la vanguardia. Sin embargo, a pesar del acuerdo rubricado por la comunidad científica, todavía no se tienen demasiadas precisiones acerca del sitio específico. El problema obvio es que el continente africano es grande (una superficie que supera los 30 millones de kilómetros cuadrados) y los equipos que alrededor del globo buscan atribuirse la medalla de “haber reconstruido el árbol genealógico humano” desde las más profundas raíces se multiplican. En esta trama de disputas se inserta el presente estudio que, de manera reciente, fue publicado en la prestigiosa revista Nature y estuvo encabezado por un equipo multidisciplinario del Instituto Garvan de Investigaciones Médicas en Sidney, con aportes de especialistas coreanos y sudafricanos.",Ciencia,"Se suma una nueva rama al árbol de la historia humana El estudio afirma que el origen de la humanidad debe situarse en el sur de África hace 200 mil años  Todo comenzó en África y sobre eso no hay dudas. Aunque históricamente el modelo de la ciencia positivista y el credo etnocentrista europeo haya hecho malabares para maquillar la realidad, el antecesor más reciente del ser humano moderno surgió allí. Hace un tiempo nada despreciable, los expertos en biología humana de todas las latitudes debieron consensuar que en aquel continente invisibilizado se forjó todo. En efecto, la región que fue tildada de “primitiva” resultó ser la cumbre de la vanguardia. Sin embargo, a pesar del acuerdo rubricado por la comunidad científica, todavía no se tienen demasiadas precisiones acerca del sitio específico. El problema obvio es que el continente africano es grande (una superficie que supera los 30 millones de kilómetros cuadrados) y los equipos que alrededor del globo buscan atribuirse la medalla de “haber reconstruido el árbol genealógico humano” desde las más profundas raíces se multiplican. En esta trama de disputas se inserta el presente estudio que, de manera reciente, fue publicado en la prestigiosa revista Nature y estuvo encabezado por un equipo multidisciplinario del Instituto Garvan de Investigaciones Médicas en Sidney, con aportes de especialistas coreanos y sudafricanos."
1942,196.0,,“Nadie deja de hablar una lengua porque quiere”,Lucía Golluscio desde hace cuatro décadas documenta tesoros lingüísticos de los pueblos indígenas,"“En África, cuando una persona anciana muere, una biblioteca arde”. La frase fue pronunciada por el escritor y etnólogo malí Amadou Hampâté Bâ, en una reunión de la UNESCO de 1960, atravesó a los presentes como una lanza y se transformó en proverbio. Más de medio siglo después, la ONU decidió declarar al 2019 como el Año Internacional de las Lenguas Indígenas. Lucía Colluscio nació en 1948 y desde hace más de cuatro décadas concentra sus esfuerzos en preservar los tesoros lingüísticos de la región. En el camino, formó una familia, tuvo hijos, se doctoró en la Universidad Nacional de La Plata y devino en docente de la Universidad de Buenos Aires. A pesar del tiempo, quienes la conocen aseguran que sus ojos desprenden la misma frescura que la desbordaba cuando todo empezó. A comienzos de los 70’s, a esta jovencita graduada en Letras, se le presentaba una oportunidad única: la invitaban a trabajar en un proyecto interdisciplinario de la recién creada Universidad Nacional del Comahue. El propósito era claro, pues, pretendían trazar un diagnóstico de las comunidades mapuches en Neuquén y la comunicación ocupaba un lugar de privilegio. Aceptó, armó su mochila y se marchó sin pensarlo demasiado a Anecón Grande, Río Negro. “Me hubiera dedicado a literatura medieval, que también me encantaba, pero por suerte esa experiencia me cambió la vida. Tuve el privilegio de conocer a sabios ancianos y ancianas mapuches, sus formas de vida y su filosofía y me permitió el acceso a su lengua maravillosa. Fuimos a un Camaruco (ceremonia sagrada, ritual), una instancia vocacional que me empujó a centrar mi investigación en los pueblos indígenas y sus lenguas, una manera de reunir lo científico y mi interés social”, recuerda.",Ciencia,"“Nadie deja de hablar una lengua porque quiere” Lucía Golluscio desde hace cuatro décadas documenta tesoros lingüísticos de los pueblos indígenas “En África, cuando una persona anciana muere, una biblioteca arde”. La frase fue pronunciada por el escritor y etnólogo malí Amadou Hampâté Bâ, en una reunión de la UNESCO de 1960, atravesó a los presentes como una lanza y se transformó en proverbio. Más de medio siglo después, la ONU decidió declarar al 2019 como el Año Internacional de las Lenguas Indígenas. Lucía Colluscio nació en 1948 y desde hace más de cuatro décadas concentra sus esfuerzos en preservar los tesoros lingüísticos de la región. En el camino, formó una familia, tuvo hijos, se doctoró en la Universidad Nacional de La Plata y devino en docente de la Universidad de Buenos Aires. A pesar del tiempo, quienes la conocen aseguran que sus ojos desprenden la misma frescura que la desbordaba cuando todo empezó. A comienzos de los 70’s, a esta jovencita graduada en Letras, se le presentaba una oportunidad única: la invitaban a trabajar en un proyecto interdisciplinario de la recién creada Universidad Nacional del Comahue. El propósito era claro, pues, pretendían trazar un diagnóstico de las comunidades mapuches en Neuquén y la comunicación ocupaba un lugar de privilegio. Aceptó, armó su mochila y se marchó sin pensarlo demasiado a Anecón Grande, Río Negro. “Me hubiera dedicado a literatura medieval, que también me encantaba, pero por suerte esa experiencia me cambió la vida. Tuve el privilegio de conocer a sabios ancianos y ancianas mapuches, sus formas de vida y su filosofía y me permitió el acceso a su lengua maravillosa. Fuimos a un Camaruco (ceremonia sagrada, ritual), una instancia vocacional que me empujó a centrar mi investigación en los pueblos indígenas y sus lenguas, una manera de reunir lo científico y mi interés social”, recuerda."
1943,197.0,,Arte para difundir la ciencia,"Ayelen Valko, investigadora y artista   ","Cuando algunos seres vivos dejan de alimentarse durante un tiempo se activa la autofagia. ¿Qué implica eso? Al interior de las células se forman vesículas que capturan poco a poco a los citoplasmas, se fusionan con lisosomas --que poseen enzimas-- y desatan la degradación. Se trata de un proceso de autodigestión de las células, un mecanismo destructivo que, sin embargo, les permite sobrevivir ante situaciones adversas. “Sucede en la mayoría de las células eucariotas que se encuentran metabólicamente activas y se exacerba cuando son sometidas a distintas condiciones de estrés, como puede ser el ayuno”, señala Ayelén Valko, becaria posdoctoral del Conicet en el Instituto Leloir e ilustradora científica. Esta expresión de la maquinaria celular aparenta ser compleja pero es bien sencilla de comprender: como la célula no tiene alimento se comienza a digerir a sí misma con el propósito de obtener energía y lograr sobrevivir. El problema sobreviene, claro, cuando esta situación de restricción nutricional se prolonga en el tiempo y la célula, desprovista de energía, se muere. “Su estudio puede ser fundamental porque cuando la autofagia está alterada es posible asociarla a diversas enfermedades neurodegenerativas como el Alzheimer y Parkinson, así como también con diversas variantes de cáncer”, plantea.",Ciencia,"Arte para difundir la ciencia Ayelen Valko, investigadora y artista    Cuando algunos seres vivos dejan de alimentarse durante un tiempo se activa la autofagia. ¿Qué implica eso? Al interior de las células se forman vesículas que capturan poco a poco a los citoplasmas, se fusionan con lisosomas --que poseen enzimas-- y desatan la degradación. Se trata de un proceso de autodigestión de las células, un mecanismo destructivo que, sin embargo, les permite sobrevivir ante situaciones adversas. “Sucede en la mayoría de las células eucariotas que se encuentran metabólicamente activas y se exacerba cuando son sometidas a distintas condiciones de estrés, como puede ser el ayuno”, señala Ayelén Valko, becaria posdoctoral del Conicet en el Instituto Leloir e ilustradora científica. Esta expresión de la maquinaria celular aparenta ser compleja pero es bien sencilla de comprender: como la célula no tiene alimento se comienza a digerir a sí misma con el propósito de obtener energía y lograr sobrevivir. El problema sobreviene, claro, cuando esta situación de restricción nutricional se prolonga en el tiempo y la célula, desprovista de energía, se muere. “Su estudio puede ser fundamental porque cuando la autofagia está alterada es posible asociarla a diversas enfermedades neurodegenerativas como el Alzheimer y Parkinson, así como también con diversas variantes de cáncer”, plantea."
1944,198.0,,Gino Germani: a 40 años de su muerte,Entrevista a Alejandro Blanco sobre el legado del hombre que marcó la sociología argentina,"Armó la carrera y el departamento de Sociología en la UBA, con su cuerpo de profesores. Editó y tradujo autores, reuniendo una biblioteca específica para el campo. Fundó un estilo de trabajo, elaboró una agenda y se erigió, más allá de las controversias, como una referencia ineludible en el campo de investigación social en Argentina. ¿Hasta dónde llega la figura de Gino Germani?",Ciencia,"Gino Germani: a 40 años de su muerte Entrevista a Alejandro Blanco sobre el legado del hombre que marcó la sociología argentina Armó la carrera y el departamento de Sociología en la UBA, con su cuerpo de profesores. Editó y tradujo autores, reuniendo una biblioteca específica para el campo. Fundó un estilo de trabajo, elaboró una agenda y se erigió, más allá de las controversias, como una referencia ineludible en el campo de investigación social en Argentina. ¿Hasta dónde llega la figura de Gino Germani?"
